0.300	0.272	0.771	0.019	0.029	（ug：
0.300	0.290	0.772	0.016	0.022	d）
0.500	0.337	0.775	0.014	0.022	RNI
0.300	0.386	0.773	0.014	0.026	2（AI）
0.300	0.417	0.772	0.014	0.032	15（AI）
1.000	0.452	0.781	0.010	0.012	40
1.000	0.483	0.781	0.012	0.013	50
1.000	0.513	0.779	0.016	0.015	65
1.000	0.548	0.780	0.012	0.013	90
0.300	0.583	0.779	0.010	0.018	10
1.000	0.614	0.779	0.012	0.019	100
1.000	0.647	0.779	0.012	0.019	100
1.000	0.680	0.779	0.012	0.019	100
1.000	0.710	0.778	0.014	0.020	100
1.000	0.745	0.781	0.012	0.017	110
1.000	0.776	0.781	0.012	0.017	110
1.000	0.809	0.781	0.012	0.019	110
1.000	0.840	0.781	0.012	0.019	113
0.300	0.272	0.730	0.019	0.031	（mg
1.000	0.388	0.737	0.012	0.019	0.01
1.000	0.419	0.740	0.012	0.015	0.7
1.000	0.452	0.740	0.012	0.015	1.5
1.000	0.485	0.740	0.012	0.015	2.0
1.000	0.517	0.740	0.012	0.015	3.0
1.000	0.550	0.740	0.012	0.016	4.0
1.000	0.583	0.741	0.012	0.015	4.5
0.500	0.616	0.741	0.012	0.015	4.5
1.000	0.649	0.741	0.012	0.016	4.5
1.000	0.682	0.741	0.012	0.016	4.5
1.000	0.715	0.741	0.012	0.016	4.5
0.500	0.745	0.743	0.012	0.015	4.9
0.300	0.776	0.743	0.014	0.015	4.9
1.000	0.809	0.743	0.012	0.015	4.9
1.000	0.840	0.743	0.012	0.016	4.8
0.300	0.273	0.693	0.016	0.026	（pg•
0.300	0.294	0.690	0.014	0.029	d））
1.000	0.388	0.699	0.012	0.016	0.2
1.000	0.419	0.699	0.012	0.016	4.0
1.000	0.450	0.699	0.014	0.015	15
1.000	0.483	0.699	0.014	0.015	20
1.000	0.515	0.701	0.014	0.013	25
1.000	0.548	0.701	0.014	0.015	30
1.000	0.581	0.701	0.014	0.015	35
1.000	0.614	0.701	0.014	0.015	30
1.000	0.649	0.703	0.012	0.013	30
1.000	0.682	0.703	0.012	0.013	30
1.000	0.713	0.702	0.014	0.015	30
1.000	0.747	0.703	0.012	0.013	31
1.000	0.778	0.703	0.012	0.013	34
1.000	0.807	0.703	0.014	0.015	36
1.000	0.838	0.703	0.014	0.013	37
0.300	0.277	0.650	0.012	0.032	（mg、
0.300	0.292	0.654	0.016	0.022	d）
1.000	0.390	0.657	0.012	0.020	0.01
0.500	0.417	0.656	0.016	0.022	0.23
1.000	0.454	0.660	0.012	0.016	0.6
0.500	0.483	0.658	0.016	0.017	0.7
1.000	0.515	0.660	0.016	0.016	1.0
1.000	0.548	0.660	0.016	0.016	1.3
1.000	0.581	0.660	0.016	0.017	1.5
0.500	0.614	0.660	0.016	0.017	1.5
1.000	0.649	0.663	0.012	0.015	1.5
0.500	0.682	0.663	0.014	0.015	1.5
1.000	0.713	0.661	0.016	0.016	1.5
1.000	0.747	0.663	0.014	0.016	1.5
0.500	0.778	0.664	0.012	0.015	1.5
0.500	0.807	0.663	0.016	0.016	1.5
1.000	0.840	0.663	0.016	0.016	1.5
0.300	0.277	0.612	0.014	0.031	（mg：
0.500	0.341	0.616	0.014	0.022	RNI
0.300	0.390	0.606	0.012	0.039	0.3 （AI）
0.300	0.421	0.612	0.012	0.033	0.3（AI）
1.000	0.454	0.621	0.012	0.016	0.3
1.000	0.487	0.621	0.012	0.016	0.4
1.000	0.520	0.621	0.012	0.016	0.5
0.300	0.552	0.622	0.012	0.015	0.7
0.500	0.585	0.622	0.012	0.015	0.8
1.000	0.618	0.622	0.012	0.016	0.8
1.000	0.651	0.622	0.012	0.016	0.8
1.000	0.684	0.624	0.012	0.015	0.8
1.000	0.717	0.624	0.012	0.015	0.8
0.500	0.747	0.624	0.012	0.015	0.9
0.300	0.778	0.624	0.014	0.016	0.9
1.000	0.811	0.624	0.012	0.016	0.9
1.000	0.842	0.625	0.012	0.015	1.4
0.300	0.275	0.573	0.016	0.028	（ug•
0.300	0.292	0.574	0.018	0.022	d）
0.300	0.341	0.577	0.014	0.020	RNI
0.300	0.390	0.573	0.012	0.033	15（Al）
0.300	0.421	0.573	0.014	0.032	20（AI）
1.000	0.452	0.581	0.014	0.013	25
1.000	0.487	0.583	0.012	0.013	30
1.000	0.520	0.583	0.012	0.013	40
1.000	0.550	0.581	0.014	0.015	55
1.000	0.618	0.584	0.012	0.013	60
1.000	0.649	0.583	0.014	0.015	60
1.000	0.682	0.583	0.014	0.015	60
1.000	0.715	0.583	0.014	0.015	60
1.000	0.749	0.586	0.012	0.012	65
1.000	0.780	0.586	0.012	0.012	65
1.000	0.809	0.584	0.014	0.015	65
1.000	0.840	0.584	0.016	0.015	78
0.300	0.550	0.541	0.016	0.017	9.0
1.000	0.585	0.544	0.014	0.015	8.5
0.300	0.616	0.542	0.014	0.016	75
0.300	0.651	0.544	0.012	0.016	7.5
0.500	0.684	0.544	0.012	0.016	75
1.000	0.715	0.544	0.016	0.016	7.5
0.500	0.749	0.545	0.012	0.015	9.5
0.500	0.778	0.544	0.014	0.016	9.5
1.000	0.813	0.545	0.012	0.015	9.5
1.000	0.844	0.547	0.012	0.013	12
0.300	0.286	0.503	0.018	0.051	（mg.d）
0.300	0.326	0.519	0.016	0.020	RNI
0.500	0.390	0.513	0.014	0.035	2.0（Al）
1.000	0.423	0.522	0.012	0.016	3.5
1.000	0.456	0.522	0.012	0.016	4.0
1.000	0.489	0.522	0.012	0.016	5.5
1.000	0.522	0.523	0.012	0.016	7.0
1.000	0.554	0.504	0.012	0.015	10
1.000	0.587	0.501	0.012	0.020	11.5
1.000	0.620	0.501	0.012	0.020	12.5
1.000	0.653	0.503	0.012	0.020	12.5
1.000	0.686	0.503	0.012	0.020	12.5
1.000	0.719	0.503	0.012	0.020	12.5
0.500	0.220	0.339	0.024	0.256	中国居民膳食矿物质推荐摄入量（RNI）或适宜摄入量（AI）
0.300	0.279	0.456	0.014	0.028	（ug•
0.300	0.294	0.458	0.018	0.022	d'）
0.500	0.326	0.459	0.016	0.022	RNI
0.300	0.392	0.456	0.012	0.032	85（AI）
0.500	0.423	0.453	0.014	0.036	115（AI）
0.500	0.456	0.465	0.012	0.013	90
1.000	0.487	0.464	0.014	0.015	90
1.000	0.520	0.464	0.014	0.016	90
1.000	0.552	0.462	0.014	0.019	110
1.000	0.587	0.464	0.012	0.017	120
1.000	0.620	0.464	0.012	0.019	120
1.000	0.653	0.465	0.012	0.017	120
1.000	0.686	0.465	0.012	0.017	120
1.000	0.719	0.465	0.012	0.019	120
1.000	0.752	0.465	0.012	0.019	230
1.000	0.780	0.464	0.014	0.020	230
1.000	0.811	0.465	0.014	0.019	230
1.000	0.842	0.465	0.016	0.019	240
1.000	0.556	0.427	0.012	0.013	18
1.000	0.587	0.427	0.014	0.013	18
1.000	0.618	0.426	0.016	0.015	20
1.000	0.653	0.429	0.012	0.013	12
1.000	0.684	0.427	0.016	0.015	12
1.000	0.721	0.429	0.012	0.013	12
1.000	0.749	0.427	0.014	0.015	20
1.000	0.780	0.427	0.014	0.016	24
1.000	0.815	0.430	0.012	0.013	29
1.000	0.846	0.430	0.012	0.013	24
0.300	0.285	0.385	0.023	0.053	（mg•d）
0.500	0.329	0.403	0.014	0.020	RNI
0.500	0.394	0.397	0.012	0.033	0.3（Al）
1.000	0.425	0.407	0.012	0.013	10
1.000	0.491	0.407	0.012	0.013	10
1.000	0.524	0.408	0.012	0.012	13
1.000	0.556	0.388	0.012	0.013	15
1.000	0.589	0.388	0.012	0.015	16
1.000	0.620	0.388	0.014	0.015	12
1.000	0.688	0.390	0.012	0.013	12
1.000	0.721	0.391	0.012	0.012	12
0.300	0.279	0.337	0.016	0.032	（mg•
0.300	0.298	0.340	0.016	0.023	d'）
1.000	0.394	0.346	0.012	0.019	260
1.000	0.425	0.346	0.012	0.019	550
0.500	0.456	0.340	0.014	0.028	1 100
0.500	0.491	0.343	0.012	0.025	1 400
0.500	0.524	0.342	0.012	0.028	1 900
0.500	0.554	0.342	0.016	0.028	2200
0.500	0.589	0.344	0.014	0.025	2 500
0.500	0.618	0.343	0.016	0.026	2300
0.300	0.653	0.344	0.014	0.026	2 200
0.500	0.684	0.343	0.016	0.028	2200
0.300	0.721	0.344	0.012	0.026	2 000
0.500	0.749	0.344	0.016	0.026	2300
0.500	0.782	0.346	0.016	0.025	2300
0.500	0.815	0.346	0.014	0.025	2 300
0.300	0.846	0.346	0.014	0.026	2300
0.300	0.226	0.292	0.018	0.041	附表 2-2
0.300	0.283	0.301	0.014	0.029	（mg：
0.300	0.298	0.302	0.016	0.022	d！）
0.500	0.345	0.305	0.016	0.020	RNI
0.500	0.395	0.301	0.014	0.032	20（AI）
0.300	0.427	0.301	0.012	0.032	65（AI）
1.000	0.456	0.305	0.016	0.020	140
1.000	0.493	0.308	0.012	0.017	160
1.000	0.522	0.307	0.016	0.020	220
1.000	0.559	0.308	0.012	0.019	300
1.000	0.587	0.307	0.016	0.020	320
1.000	0.620	0.307	0.016	0.020	330
1.000	0.653	0.308	0.016	0.019	330
1.000	0.686	0.308	0.016	0.020	320
1.000	0.719	0.308	0.016	0.020	310
1.000	0.752	0.308	0.014	0.020	370
1.000	0.782	0.308	0.016	0.020	370
1.000	0.817	0.311	0.012	0.017	370
1.000	0.846	0.310	0.014	0.020	330
0.300	0.283	0.261	0.016	0.030	（mg，
0.300	0.298	0.263	0.018	0.022	d'）
1.000	0.396	0.267	0.012	0.019	170
1.000	0.427	0.269	0.012	0.017	350
1.000	0.458	0.267	0.014	0.019	700
1.000	0.491	0.267	0.014	0.020	900
0.500	0.526	0.266	0.012	0.026	1 200
0.500	0.559	0.266	0.012	0.026	1 400
0.500	0.591	0.266	0.012	0.026	1 600
0.300	0.624	0.266	0.012	0.026	1 500
0.300	0.655	0.266	0.014	0.026	1400
0.500	0.690	0.267	0.012	0.025	1 400
0.500	0.723	0.267	0.012	0.026	1 300
0.300	0.754	0.267	0.014	0.026	1500
0.300	0.786	0.267	0.012	0.026	1500
0.300	0.817	0.269	0.012	0.025	1 500
0.500	0.848	0.269	0.012	0.026	1 500
0.300	0.283	0.222	0.014	0.029	（mg•
0.300	0.300	0.224	0.016	0.022	d）
1.000	0.396	0.228	0.012	0.019	350
1.000	0.429	0.230	0.010	0.017	550
0.500	0.462	0.230	0.010	0.019	900
0.500	0.493	0.227	0.014	0.025	1 200
0.500	0.526	0.227	0.012	0.025	1 500
0.500	0.556	0.225	0.016	0.028	1 900
0.500	0.589	0.225	0.016	0.028	2200
0.500	0.624	0.227	0.012	0.026	2 000
0.500	0.655	0.227	0.014	0.028	2 000
0.500	0.690	0.228	0.012	0.026	2 000
0.300	0.723	0.228	0.014	0.026	2000
0.500	0.756	0.228	0.012	0.026	2 000
0.500	0.786	0.230	0.012	0.025	2 000
0.500	0.818	0.229	0.013	0.027	2 000
0.500	0.850	0.230	0.012	0.026	2400
0.300	0.285	0.183	0.014	0.031	（mg，
0.300	0.300	0.186	0.016	0.022	d）
0.300	0.347	0.189	0.016	0.020	RNI
1.000	0.462	0.190	0.012	0.019	300
1.000	0.495	0.190	0.012	0.019	350
1.000	0.528	0.192	0.010	0.017	470
1.000	0.561	0.192	0.012	0.019	640
1.000	0.593	0.192	0.012	0.019	710
1.000	0.626	0.193	0.012	0.017	720
1.000	0.655	0.192	0.016	0.019	720
1.000	0.688	0.192	0.016	0.019	700
1.000	0.725	0.193	0.012	0.017	670
1.000	0.754	0.192	0.016	0.020	720
1.000	0.784	0.192	0.016	0.020	720
