1.000	0.715	0.795	0.029	0.012	续表
1.000	0.253	0.776	0.082	0.012	周三食谱计划
1.000	0.138	0.763	0.031	0.012	餐次
1.000	0.441	0.773	0.082	0.013	周四食谱计划
1.000	0.630	0.772	0.082	0.013	周五食谱计划
1.000	0.232	0.749	0.031	0.012	食谱
1.000	0.314	0.747	0.055	0.012	食物名称
1.000	0.421	0.747	0.043	0.012	食谱
1.000	0.503	0.744	0.055	0.013	食物名称
1.000	0.610	0.744	0.027	0.012	食谱
1.000	0.692	0.743	0.055	0.012	食物名称
1.000	0.234	0.714	0.027	0.010	包子
1.000	0.302	0.716	0.078	0.015	面粉、牛肉、
0.500	0.318	0.703	0.043	0.013	胡萝卜
1.000	0.413	0.711	0.043	0.012	鸡蛋饼
1.000	0.495	0.707	0.068	0.014	面粉、鸡蛋
1.000	0.602	0.709	0.041	0.010	三明治
1.000	0.680	0.714	0.078	0.013	面粉、鸡蛋、
1.000	0.684	0.699	0.068	0.013	奶酪、番茄
1.000	0.230	0.677	0.029	0.012	豆浆
1.000	0.324	0.676	0.031	0.012	豆浆
1.000	0.136	0.663	0.029	0.013	早餐
1.000	0.419	0.674	0.029	0.013	酸奶
1.000	0.513	0.674	0.029	0.012	酸奶
1.000	0.608	0.673	0.029	0.013	牛奶
1.000	0.704	0.673	0.027	0.012	牛奶
0.500	0.222	0.642	0.043	0.012	蒸土豆
0.300	0.324	0.641	0.029	0.012	土豆
1.000	0.398	0.639	0.070	0.014	香干拌奶酪
1.000	0.503	0.645	0.049	0.013	豆腐干、
1.000	0.493	0.631	0.068	0.013	小葱、奶酪
1.000	0.600	0.638	0.043	0.012	拌豆芽
1.000	0.696	0.637	0.041	0.013	绿豆芽
1.000	0.228	0.606	0.029	0.012	苹果
1.000	0.322	0.605	0.029	0.013	苹果
1.000	0.417	0.605	0.031	0.012	香蕉
1.000	0.511	0.603	0.031	0.012	香蕉
1.000	0.606	0.603	0.029	0.012	苹果
1.000	0.700	0.602	0.031	0.012	苹果
1.000	0.228	0.571	0.031	0.012	米饭
1.000	0.322	0.570	0.029	0.012	大米
1.000	0.411	0.570	0.043	0.012	红豆饭
1.000	0.489	0.573	0.076	0.015	赤豆、大米、
0.500	0.505	0.561	0.041	0.012	大黄米
1.000	0.606	0.567	0.029	0.013	米饭
1.000	0.700	0.567	0.029	0.012	大米
1.000	0.207	0.527	0.070	0.013	肉片烩鲜蘑
1.000	0.318	0.533	0.037	0.013	蘑菇、
1.000	0.314	0.520	0.043	0.012	瘦猪肉
