0.500	0.244	0.794	0.374	0.013	附表5-4 用于筛查7~18岁学龄儿童青少年高腰围的界值范围
1.000	0.708	0.773	0.060	0.010	单位：cm
1.000	0.152	0.746	0.029	0.012	年龄
1.000	0.351	0.750	0.029	0.012	男生
1.000	0.616	0.747	0.029	0.013	女生
1.000	0.148	0.733	0.037	0.012	（岁）
0.300	0.290	0.725	0.023	0.012	P75
0.300	0.419	0.724	0.027	0.013	Pso
0.300	0.552	0.722	0.025	0.013	Prs
0.300	0.686	0.722	0.027	0.013	Pso
0.300	0.158	0.705	0.018	0.009	7~
1.000	0.285	0.703	0.029	0.009	58.4
1.000	0.417	0.702	0.031	0.009	63.6
1.000	0.550	0.702	0.029	0.009	55.8
1.000	0.684	0.700	0.029	0.009	60.2
0.300	0.158	0.680	0.018	0.007	8~
1.000	0.285	0.679	0.029	0.009	60.8
1.000	0.417	0.677	0.029	0.009	66.8
1.000	0.548	0.676	0.031	0.010	57.6
1.000	0.684	0.676	0.029	0.009	62.5
0.300	0.156	0.655	0.021	0.007	9~
1.000	0.285	0.654	0.029	0.009	63.4
1.000	0.417	0.654	0.029	0.009	70.0
1.000	0.550	0.653	0.029	0.009	59.8
1.000	0.684	0.653	0.029	0.007	65.1
0.300	0.154	0.631	0.025	0.009	10~
1.000	0.285	0.629	0.029	0.009	65.9
1.000	0.417	0.629	0.029	0.009	73.1
1.000	0.548	0.628	0.031	0.009	62.2
0.500	0.684	0.626	0.029	0.010	67.8
0.300	0.152	0.606	0.027	0.009	11~
1.000	0.281	0.603	0.031	0.012	68.1
1.000	0.417	0.605	0.029	0.009	75.6
1.000	0.548	0.603	0.031	0.009	64.6
1.000	0.684	0.603	0.029	0.009	70.4
0.500	0.152	0.581	0.029	0.009	12~
1.000	0.283	0.580	0.031	0.009	69.8
1.000	0.415	0.580	0.031	0.009	77.4
1.000	0.548	0.578	0.031	0.010	66.8
1.000	0.684	0.577	0.029	0.010	72.6
0.500	0.152	0.557	0.027	0.009	13~
0.500	0.283	0.555	0.029	0.010	71.3
1.000	0.415	0.555	0.031	0.009	78.6
1.000	0.548	0.554	0.029	0.009	68.5
1.000	0.682	0.554	0.031	0.009	74.0
0.300	0.152	0.532	0.027	0.009	14~
1.000	0.283	0.531	0.029	0.009	72.6
1.000	0.415	0.531	0.029	0.009	79.6
1.000	0.548	0.529	0.029	0.009	69.6
1.000	0.682	0.529	0.029	0.009	74.9
0.500	0.152	0.507	0.027	0.009	15~
1.000	0.283	0.506	0.029	0.010	73.8
1.000	0.415	0.506	0.029	0.009	80.5
1.000	0.548	0.504	0.029	0.009	70.4
1.000	0.682	0.504	0.029	0.009	75.5
0.500	0.152	0.483	0.027	0.009	16~
1.000	0.281	0.481	0.031	0.010	74.8
1.000	0.415	0.481	0.029	0.009	81.3
1.000	0.548	0.480	0.029	0.009	70.9
1.000	0.682	0.480	0.029	0.009	75.8
0.500	0.152	0.458	0.027	0.009	17~
1.000	0.281	0.456	0.031	0.010	75.7
0.300	0.413	0.455	0.029	0.010	82.1
1.000	0.548	0.455	0.027	0.009	71.2
1.000	0.682	0.455	0.029	0.009	76.0
0.500	0.031	0.384	0.018	0.124	中国居民膳食指南（2022）
1.000	0.156	0.433	0.016	0.009	18
1.000	0.281	0.432	0.029	0.009	76.8
1.000	0.413	0.432	0.031	0.009	83.0
1.000	0.548	0.430	0.027	0.009	71.3
1.000	0.680	0.429	0.029	0.010	76.1
0.500	0.123	0.404	0.415	0.016	资料来源：《7~18岁儿童青少年高腰围筛查界值》（WS/T 611—2018）。
1.000	0.018	0.049	0.033	0.012	352
