1.000	0.101	0.789	0.667	0.019	奶300g的奶类及奶制品。在全球奶制品消费中，我国居民摄入量一直很低，多吃各种
1.000	0.101	0.772	0.312	0.016	各样的乳制品，有利于提高乳类摄入量。
1.000	0.136	0.750	0.632	0.017	大豆包括黄豆、黑豆、青豆，其常见的制品如豆腐、豆浆、豆腐干及千张等。坚
1.000	0.101	0.730	0.667	0.017	果包括花生、葵花子、核桃、杏仁、榛子等，部分坚果的营养价值与大豆相似，富含
0.500	0.101	0.709	0.667	0.018	必需脂肪酸和必需氮基酸。推荐大豆和坚果摄入量共力25~35g，其他豆制品摄入量需
1.000	0.101	0.690	0.667	0.016	按蛋白质含量与大豆进行折算。坚果无论作菜肴还是零食，都是食物多样化的良好
0.500	0.101	0.670	0.421	0.018	选择，建议每周摄人70g左右（相当于每天10g左右）。
1.000	0.136	0.653	0.142	0.015	第五层烹调油和盐
1.000	0.136	0.629	0.630	0.017	油盐作为烹饪调料必不可少，但建议尽量少用。推荐成年人平均每天烹调油不超过
0.500	0.099	0.609	0.667	0.017	25~30g，食盐摄人量不超过5g。按照 DRIs的建议，1~3岁人群膳食脂肪供能比应占膳食
0.500	0.101	0.590	0.665	0.016	总能量35%；4岁以上人群占 20%~30%。在1600~2400kcal 能量需要量水平下脂肪的摄
1.000	0.099	0.570	0.667	0.016	入量为36~80g。其他食物中也含有脂肪，在满足平衡膳食模式中其他食物建议量的前提
0.500	0.099	0.548	0.667	0.018	下，烹调油需要限量。按照25~30g计算，烹调油提供10% 左右的膳食能量。烹调油包
1.000	0.098	0.526	0.668	0.020	括各种动植物油，植物油如花生油、大豆油、菜籽油、葵花籽油等，动物油如猪油、牛
1.000	0.099	0.507	0.651	0.018	油、黄油等。烹调油也要多样化，应经常更换种类，以满足人体对各种脂肪酸的需要。
1.000	0.133	0.486	0.633	0.020	我国居民食盐用量普遍较高，盐与高血压关系密切，限制食盐摄入量是我国长期
1.000	0.098	0.466	0.503	0.020	行动日标。除了少用食盐外，也需要控制隐形高盐食品的摄入量。
1.000	0.133	0.446	0.610	0.020	酒和添加糖不是膳食组成的基本食物，烹饪使用和单独食用时也都应尽量避免。
1.000	0.133	0.430	0.123	0.015	身体活动和饮水
1.000	0.133	0.407	0.630	0.017	身体活动和水的图示仍包含在可视化图形中，强调增加身体活动和足量饮水的
1.000	0.096	0.385	0.668	0.020	重要性。水是膳食的重要组成部分，是一切生命活动必需的物质，其需要量主要受
1.000	0.099	0.366	0.665	0.018	年龄、身体活动、环境温度等因素的影响。低身体活动水平的成年人每天至少饮水
0.500	0.096	0.344	0.668	0.020	1500~1700ml（7~8杯）。在高温或高身体活动水平的条件下，应适当增加饮水量。饮
0.500	0.096	0.324	0.670	0.020	水不足或过多都会对人体健康带来危害。来自食物中水分和膳食汤水大约占 1/2，推荐一
0.500	0.097	0.304	0.634	0.019	天中饮水和整体膳食（包括食物中的水，汤、粥、奶等）水摄入共计2700~3000ml。
1.000	0.131	0.285	0.632	0.018	身体活动是能量平衡和保持身体健康的重要手段。运动或身体活动能有效地消耗
1.000	0.097	0.265	0.667	0.018	能量，保持精神和机体代谢的活跃性。鼓励养成天天运动的习惯，坚持每天多做一些
1.000	0.096	0.243	0.668	0.021	消耗能量的活动。推荐成年人每天进行至少相当于快步走6000步以上的身体活动，每
1.000	0.097	0.224	0.665	0.018	周最好进行150分钟中等强度的运动，如骑车、跑步、庭院或农田的劳动等。一般而
1.000	0.096	0.203	0.666	0.020	言，低身体活动水平的能量消耗通常占总能量消耗的1/3左右，而高身体活动水平者可
1.000	0.096	0.183	0.666	0.020	高达 1/2。加强和保持能量平衡，需要通过不断摸索，关注体重变化，找到食物摄入量
1.000	0.094	0.164	0.222	0.018	和运动消耗量之间的平衡点。
0.500	0.129	0.145	0.201	0.016	2. 中国居民平衡膳食餐盘
0.500	0.131	0.122	0.631	0.020	中国居民平衡膳食餐盘（Food Guide Plate，图 3-7）是按照平衡膳食原则，描述了
1.000	0.092	0.103	0.669	0.018	一个人一餐中膳食的食物组成和大致比例。餐盘更加直观，一餐膳食的食物组合搭配
1.000	0.094	0.084	0.117	0.016	轮廓清晰明了。
1.000	0.023	0.051	0.033	0.012	310
