0.500	0.109	0.782	0.665	0.016	能量下大约可摄人5份谷类，可以分配成2份米饭、1份面包、1份燕麦片、1份八宝
1.000	0.107	0.761	0.224	0.016	粥等，轻松做到食物多样化。
0.500	0.142	0.741	0.187	0.016	3. 合理烹饪、分配餐食
1.000	0.144	0.721	0.630	0.016	明确一日膳食所需所有食物后，根据食物特点、饮食习惯等，确定适当的烹调方
1.000	0.107	0.700	0.667	0.016	法就可以了。通过营养配餐，享受美食、快乐与健康。水果、茶点等也应计入能量的
1.000	0.107	0.680	0.388	0.016	组成部分，零食摄入量不要超过全天能量的15%。
0.500	0.142	0.660	0.207	0.017	4. 膳食营养的确认与核查
1.000	0.142	0.641	0.632	0.016	通过一段时间内自我观察体重和体脂成分变化状况对能量需要量进行微调，使之
1.000	0.107	0.621	0.259	0.016	更适合个体需求并保持健康体格。
1.000	0.144	0.600	0.630	0.016	膳食指南和膳食计划的制定原则是在一段时间内各类食物摄人的种类和数量平衡，
1.000	0.109	0.578	0.665	0.017	所获取的营养素供给充足，这一基本框架让我们每一个人都能满足营养需求。如表
0.500	0.107	0.559	0.302	0.016	1-57为可提供2000kcal 能量的一日餐。
1.000	0.140	0.523	0.296	0.019	（四）学习烹饪，享受营养与美味
1.000	0.144	0.498	0.630	0.016	我国有着非常悠久的饮食文化，各地结合地域食物资源和环境条件，形成各具
1.000	0.107	0.478	0.667	0.018	特色的烹饪技巧和传统美食。在传承和发扬传统饮食文化的同时，把营养元素融人其
1.000	0.109	0.458	0.663	0.017	中，让饮食更健康。尽管随着生活节奏的加快，人们在外就餐或外卖点餐的频率越来
0.500	0.043	0.375	0.018	0.124	中国居民膳食指南（2022）
1.000	0.107	0.437	0.669	0.017	越高，但了解和掌握一定烹调知识可以帮助管理膳食。而回归家庭，自己挑选食物、
1.000	0.107	0.417	0.667	0.018	动手烹制食物，可更好地认识和了解食物，熟悉食物特性，通过调理和搭配，增添生
1.000	0.107	0.398	0.066	0.016	活乐趣。
0.500	0.142	0.377	0.134	0.017	1. 食物原料处理
1.000	0.142	0.356	0.632	0.018	烹饪前食物原料要进行必要的清洗，洗涤灰尘、杂质、微生物以及农药残留，干
1.000	0.107	0.337	0.667	0.016	制的原料要经过一定的泡发，有些原料干制中还会加入盐分，要通过浸水去掉多余的
1.000	0.107	0.315	0.665	0.018	盐。清洗后的食物在切配时不要切得过细过碎，尤其是蔬菜水果，切好后尽量不再用
1.000	0.107	0.296	0.667	0.016	水冲洗，且不要搁置太长时间，避免结构破坏后与空气接触面太大，造成有益成分
1.000	0.107	0.276	0.665	0.016	氧化破坏，食物变色发黄。处理生食或即食的食物，要注意所用刀具、案板与生肉
1.000	0.107	0.256	0.047	0.016	分开。
0.500	0.142	0.237	0.131	0.015	2. 学习烹调方法
1.000	0.142	0.215	0.630	0.016	烹调方法很多，蒸、煮、炖、煎、炒、烤、炸等都是家庭中比较常用的方法。尽
1.000	0.107	0.196	0.359	0.015	管不同的地方风味对每种饭菜的制作技法有所
1.000	0.107	0.174	0.359	0.018	不同，但基本原理相似。烹调温度和时间是烹
1.000	0.107	0.155	0.187	0.016	饪是否得当的决定因素。
0.300	0.507	0.164	0.049	0.016	贴士：
0.300	0.138	0.135	0.164	0.016	（1）多用蒸、煮、炒
1.000	0.540	0.141	0.214	0.015	烹调温度过高、时间太长，容
1.000	0.142	0.115	0.324	0.016	蒸、煮是值得推荐的烹饪方法。适当蒸煮
1.000	0.507	0.124	0.246	0.013	易破坏营养成分，并可能产生有害物
1.000	0.109	0.094	0.357	0.016	可以促进蛋白变性、纤维软化，利于改善菜品
1.000	0.507	0.105	0.248	0.015	质，必要时可以采取一些保护措施，
1.000	0.507	0.087	0.103	0.015	如挂糊和上浆。
1.000	0.109	0.074	0.359	0.016	口感。蒸是隔水加热，更利于营养素的保留。
1.000	0.037	0.041	0.031	0.010	144
