0.500	0.337	0.795	0.202	0.015	表3-4常见食物定性和定量描述
1.000	0.117	0.773	0.029	0.013	序号
1.000	0.191	0.773	0.031	0.012	名词
0.500	0.489	0.772	0.039	0.010	定义
1.000	0.265	0.739	0.497	0.018	该食物是平衡膳食模式的基本组成部分。参照平衡膳食模式的食物推荐量以及我困
1.000	0.177	0.725	0.064	0.010	多吃（喝）
1.000	0.267	0.727	0.493	0.016	居民营养调查结果，显示该食物在多数人群中摄入不足，而且增加其摄入量对健康
0.500	0.265	0.715	0.236	0.013	有益时，建议“多吃”（或多喝）该食物
0.500	0.265	0.701	0.405	0.015	“多吃”“经常吃”通常指每天必须吃，或倡导比以前摄入量多的意思
1.000	0.265	0.669	0.495	0.019	该食物是平衡膳食模式的基本组成部分，但过少或过高摄入也可能增加某些慢性病
1.000	0.125	0.650	0.010	0.009	2
0.500	0.152	0.648	0.094	0.010	常吃（适量）
1.000	0.265	0.654	0.495	0.019	的发生风险，而且近期调查结果显示，在大部分地区人群中有摄入过量的倾向。因
0.500	0.265	0.645	0.175	0.013	此，建议“适量”摄入该食物
0.500	0.263	0.631	0.183	0.013	“适量”指膳食指南中的推荐量
0.500	0.263	0.618	0.214	0.013	“常吃”通常指周摄入频率为3~5次
1.000	0.263	0.585	0.495	0.017	该食物是平衡膳食模式的组成部分，但过高摄入能增加某些慢性病的发生风险，而
1.000	0.123	0.573	0.010	0.009	3
1.000	0.172	0.568	0.066	0.014	少吃（喝）
1.000	0.263	0.569	0.495	0.019	且近期调查结果显示，在大部分人群中摄入量过高，并对健康产生了不利影响。因
0.500	0.263	0.560	0.232	0.015	此，建议“少吃”（或少喝）这类食物
1.000	0.260	0.541	0.413	0.019	“少”指膳食指南中的推荐量，日常需要特别注意减少食用，如盐、油
1.000	0.121	0.509	0.012	0.009	4
0.500	0.177	0.515	0.053	0.010	控和限吃
1.000	0.261	0.512	0.497	0.020	该食物是或不是平衡膳食的组成部分，过高摄入能对健康产生不利影响。我国居民
0.500	0.185	0.500	0.035	0.010	（喝）
0.500	0.261	0.499	0.497	0.019	营养调查结果已经显示过量摄入的问题普遍存在，因此，建议“控制”或“限制”
1.000	0.261	0.488	0.148	0.015	食用这类食物，如糖、酒
1.000	0.121	0.458	0.012	0.012	5
1.000	0.154	0.456	0.082	0.013	过量或不足
1.000	0.260	0.456	0.495	0.021	是指一段时间内，该食物的摄入量大大超过（或低于）膳食指南的推荐量：或某代
1.000	0.261	0.446	0.296	0.016	表性营养素大大高于（或低于）营养素推荐摄入量
0.500	0.259	0.417	0.497	0.016	由该食物提供的某营养素的量，占整个膳食营养素来源的50%以上（实际调查数据
1.000	0.119	0.403	0.012	0.010	6
1.000	0.164	0.402	0.064	0.011	主要来源
0.500	0.259	0.401	0.495	0.018	或平衡膳食模式）；或者是占相应营养素 RNI/AI的50%以上。这种情况下称为该食
1.000	0.258	0.387	0.405	0.018	物是膳食某营养素的主要来源。如谷物是膳食碳水化合物的主要来源
0.500	0.256	0.375	0.386	0.017	“主要来源”是对某食物在膳食中提供的代表性营养素贡献的评价
1.000	0.261	0.348	0.493	0.016	由该食物提供的某营养素的量，占整个膳食营养素来源的30%~49%（实际调查
1.000	0.119	0.326	0.010	0.010	7
1.000	0.164	0.330	0.070	0.012	重要或良好
0.500	0.256	0.331	0.497	0.019	数据或平衡膳食模式）；或者是占相应营养素 RNI/AI的30%~49%。这种情况下
1.000	0.185	0.317	0.029	0.012	来源
0.500	0.256	0.316	0.497	0.020	称为该食物是膳食某营养素的重要或良好来源。如深色蔬菜是B-胡萝卜素的良好
1.000	0.257	0.308	0.029	0.012	来源
0.500	0.254	0.289	0.428	0.019	“重要或良好来源”是对某食物在膳食中提供的代表性营养素贡献的评价
0.500	0.257	0.260	0.493	0.018	满足下述任何一个条件，都可表达为该食物某营养素“富含”“高”或“含量丰副”。
0.500	0.254	0.246	0.497	0.019	（1）“高”“富含” 或“含量丰富”，指该食物某营养素的含量，满足《预包装食品
0.500	0.259	0.235	0.493	0.015	营养标签通则》中“高“和“富含”的要求，通常是指每100g固体食物提供
0.500	0.117	0.219	0.010	0.009	8
1.000	0.164	0.225	0.068	0.010	高或富含或
1.000	0.168	0.209	0.056	0.014	含量丰富
0.500	0.257	0.221	0.495	0.013	30%NRV （或者 RNI/AI）以上的量；液体食物提供15%NRV（或者RNI/AI）以上
0.500	0.254	0.189	0.500	0.021	（2）“高”“富含”或“含量丰富”，也是指在不同食物中某营养素含量的相对评价。
1.000	0.255	0.176	0.495	0.016	根据我国食物成分表的各类食物营养素含量的比较，每100g 食物中某营养素的含量
0.300	0.257	0.164	0.316	0.013	在前10名，也可描述为“高”“富含”或“含量丰富”
1.000	0.255	0.135	0.197	0.015	形容食物营养素含量或膳食来源。
1.000	0.156	0.119	0.080	0.011	含有或者来源
0.500	0.252	0.118	0.497	0.020	“含有”或“来源”指某食物的某营养素含量，满足《预包装食品营养标签通则》中
0.500	0.252	0.104	0.497	0.020	“含有”的要求。例如：含微量营养素是指维生素和矿物质的含量满足 15%NRV（固
0.500	0.255	0.096	0.142	0.012	体）、7.5%NRV（液体）
1.000	0.018	0.054	0.033	0.013	300
