0.300	0.860	0.895	0.014	0.032	｛
1.000	0.099	0.782	0.665	0.016	证据表明，超重和肥胖增加冠心病、2型糖尿病、绝经后妇女乳腺癌、儿童高血压的发
1.000	0.099	0.762	0.667	0.016	病风险，低体重和肥胖增加老年死亡风险，超重（按照各国正常范围）降低老年死亡
1.000	0.099	0.741	0.561	0.017	风险，其证据级别均为B级。体重与疾病关系的系统综合分析见表1-19。
1.000	0.322	0.714	0.049	0.010	表1-19
1.000	0.370	0.712	0.175	0.012	体重与疾病关系的证据分析
1.000	0.201	0.676	0.082	0.012	与健康的关系
0.500	0.505	0.676	0.055	0.012	证据来源
1.000	0.694	0.686	0.064	0.012	证据级别/
1.000	0.694	0.667	0.057	0.012	可信等级
1.000	0.107	0.634	0.218	0.013	超重、肥胖可增加冠心病的发病风险
0.500	0.390	0.635	0.185	0.012	4篇系统综述和14项队列研究
1.000	0.721	0.637	0.010	0.010	B
0.500	0.107	0.592	0.246	0.015	超重、肥胖可增加 2型糖尿病的发病风险
0.500	0.392	0.603	0.285	0.012	3篇系统综述与Meta 分析，10项队列研究，2
1.000	0.392	0.584	0.082	0.012	项横断面研究
1.000	0.721	0.596	0.010	0.009	B
1.000	0.109	0.552	0.267	0.012	超重、肥胖可增加绝经后女性乳腺癌的发病
1.000	0.109	0.533	0.029	0.012	风险
0.500	0.392	0.543	0.086	0.012	20 项队列研究
1.000	0.721	0.545	0.010	0.009	B
1.000	0.109	0.501	0.242	0.012	超重、肥胖可增加儿童高血压的发病风险
0.500	0.394	0.501	0.281	0.012	1篇系统综述，2项队列研究，13项横断面研究
1.000	0.721	0.504	0.010	0.009	B
1.000	0.111	0.471	0.267	0.012	低体重和肥胖可增加老年死亡风险，超重可
0.500	0.386	0.468	0.290	0.015	2篇系统综述，30项队列研究，其中亚洲人群
1.000	0.109	0.451	0.109	0.012	降低老年死亡风险
1.000	0.392	0.451	0.055	0.013	文献6篇
0.500	0.035	0.375	0.018	0.124	中国居民膳食指南（2022）
0.500	0.131	0.400	0.632	0.016	（1）超重、肥胖可增加冠心病的发病风险：纳入4篇系统综述和 14项队列研究的
0.500	0.098	0.377	0.668	0.020	文献分析，结果表明超重和肥胖会增加冠心病的发病风险。BMI 每增加 5kg/mn2冠心病
0.500	0.101	0.359	0.665	0.016	的发生风险增加27%（HR=1.27，95%CI:1.23~1.31）；超重人群冠心病发生风险是体
0.500	0.099	0.339	0.259	0.015	重正常人群的1.26倍（HR=1.26，
0.500	0.353	0.339	0.413	0.016	95%CI:1.22~1.30），肥胖人群的冠心病发生风险是
0.500	0.099	0.318	0.441	0.016	体重正常人群的1.69倍（HR=1.69，95%CI:1.58~1.81）。
0.500	0.131	0.298	0.634	0.016	（2）超重、肥胖可增加2型糖尿病的发生风险：纳入3篇系统综述与Meta 分析、
0.500	0.099	0.278	0.665	0.016	2项横断面研究和10项队列研究共15篇文献分析，结果表明肥胖（无论健康与否）与
0.500	0.099	0.257	0.667	0.016	2型糖尿病有关。健康肥胖人群发生2型糖尿病的风险是健康正常体重人群的4.03倍
0.500	0.097	0.237	0.667	0.016	（95%CI:2.66~6.09），非健康肥胖人群发生2型糖尿病的风险是健康正常体重人群的
0.500	0.099	0.218	0.238	0.015	8.93 倍（95%CI:6.86~11.62）。
0.500	0.131	0.198	0.634	0.016	（3）超重、肥胖可增加绝经后女性乳腺癌的发病风险：纳入20项体重与绝
1.000	0.099	0.177	0.667	0.016	经后女性乳腺癌发生的队列研究，结果显示超重可以增加12%乳腺癌的发病风险
0.500	0.097	0.155	0.669	0.017	（RR=1.12,95%CI:1.06~1.18），肥胖可以增加 16%的发病风险（RR=1.16,95%CI：
0.500	0.099	0.138	0.094	0.013	1.08~1.25）
0.500	0.131	0.116	0.634	0.016	（4）超重、肥胖增加儿童高血压的发病风险：纳入1篇系统综述、2项队列研究和
1.000	0.099	0.096	0.667	0.016	13项横断面研究共16篇文献分析，结果显示肥胖会增加儿童高血压的发病风险。肥胖
0.500	0.099	0.077	0.593	0.015	儿童青少年高血压患病率为正常体重儿童青少年的4.0倍（95%CI:2.8~5.7）。
1.000	0.035	0.041	0.021	0.010	40
