0.500	0.138	0.792	0.203	0.016	3. 高盐（钠含量）食品表
0.500	0.140	0.770	0.277	0.018	常见高盐（钠含量）食品见表1-46。
0.500	0.291	0.738	0.292	0.013	表1-46 常见高盐（钠含量）食品表（每 100g）
1.000	0.172	0.716	0.070	0.012	食物名称
0.500	0.417	0.717	0.041	0.010	钠 /mg
0.500	0.606	0.715	0.101	0.012	相当于盐含量/g
1.000	0.136	0.692	0.041	0.012	零食类
1.000	0.150	0.666	0.031	0.013	海苔
0.500	0.413	0.667	0.045	0.009	1 599.1
1.000	0.643	0.667	0.031	0.009	4.06
1.000	0.150	0.641	0.070	0.012	奶油五香豆
0.500	0.413	0.641	0.047	0.010	1577.0
1.000	0.643	0.641	0.029	0.009	4.01
1.000	0.152	0.615	0.041	0.012	方便面
0.500	0.413	0.616	0.047	0.009	1144.0
1.000	0.643	0.615	0.029	0.009	2.91
1.000	0.150	0.589	0.056	0.012	怪味胡豆
0.500	0.413	0.590	0.045	0.009	1102.1
1.000	0.643	0.589	0.031	0.009	2.80
1.000	0.150	0.562	0.041	0.012	玉米片
1.000	0.417	0.564	0.037	0.009	725.0
1.000	0.643	0.564	0.029	0.007	1.84
1.000	0.146	0.536	0.041	0.012	甘草杏
0.500	0.413	0.538	0.045	0.009	2574.2
1.000	0.643	0.538	0.029	0.009	6.54
1.000	0.144	0.510	0.043	0.012	地瓜干
0.500	0.413	0.512	0.045	0.009	1287.4
0.500	0.643	0.512	0.029	0.009	3.27
1.000	0.146	0.484	0.056	0.012	九制梅肉
1.000	0.417	0.485	0.035	0.009	958.0
1.000	0.641	0.485	0.031	0.009	2.43
1.000	0.146	0.458	0.027	0.012	雪梅
1.000	0.417	0.459	0.035	0.009	895.6
1.000	0.641	0.459	0.031	0.009	2.27
0.500	0.039	0.385	0.016	0.124	中国居民膳食指南 （2022）
0.500	0.129	0.431	0.056	0.013	肉类鱼类
1.000	0.148	0.407	0.076	0.011	盐水鸭（熟）
0.500	0.413	0.407	0.045	0.010	1557.5
1.000	0.641	0.407	0.031	0.009	3.96
1.000	0.146	0.379	0.027	0.013	酱鸭
1.000	0.415	0.382	0.037	0.009	981.3
0.500	0.641	0.381	0.031	0.009	2.49
1.000	0.144	0.355	0.057	0.012	低脂奶酪
0.500	0.411	0.356	0.047	0.009	1684.8
0.300	0.641	0.356	0.031	0.007	4.28
1.000	0.146	0.328	0.041	0.012	咸鸭蛋
0.300	0.411	0.330	0.045	0.009	2 706.1
1.000	0.641	0.330	0.031	0.007	6.87
0.500	0.144	0.301	0.119	0.013	虾米（海米，虾仁）
0.500	0.411	0.304	0.045	0.009	4 891.9
0.500	0.637	0.304	0.037	0.009	12.43
0.500	0.144	0.276	0.066	0.013	草鱼（熏）
0.500	0.411	0.278	0.045	0.009	1 291.8
1.000	0.641	0.278	0.031	0.009	3.28
1.000	0.144	0.250	0.043	0.012	蟹足棒
0.500	0.411	0.251	0.045	0.009	1242.0
1.000	0.641	0.251	0.029	0.009	3.15
1.000	0.146	0.225	0.027	0.010	鱼丸
1.000	0.415	0.224	0.037	0.010	854.2
1.000	0.641	0.225	0.029	0.009	2.17
1.000	0.127	0.198	0.043	0.013	咸菜类
1.000	0.144	0.172	0.029	0.013	榨菜
0.500	0.411	0.173	0.045	0.010	4 252.6
1.000	0.634	0.173	0.039	0.009	10.80
1.000	0.144	0.147	0.041	0.012	萝卜干
0.500	0.411	0.148	0.045	0.009	4203.0
0.500	0.634	0.148	0.039	0.007	1068
1.000	0.144	0.121	0.043	0.012	大头菜
0.500	0.411	0.122	0.045	0.009	6060.0
1.000	0.634	0.122	0.039	0.009	15.39
0.300	0.146	0.096	0.123	0.010	腐乳（红）［酱豆腐］
0.500	0.409	0.096	0.047	0.009	3091.0
0.500	0.639	0.096	0.031	0.009	7.85
1.000	0.029	0.051	0.031	0.012	114
