0.500	0.456	0.798	0.187	0.013	附表1-4 食物标准份量示意图
1.000	0.267	0.769	0.037	0.012	种类
1.000	0.587	0.772	0.043	0.012	示意图
1.000	0.267	0.715	0.029	0.012	谷类
0.300	0.248	0.702	0.068	0.010	50~60g/份
0.500	0.462	0.679	0.129	0.010	80g 馒头（50g 面粉）
0.300	0.626	0.680	0.136	0.010	110g 米饭（50g大米）
1.000	0.269	0.578	0.029	0.012	薯类
0.500	0.509	0.589	0.053	0.012	85g 红薯
1.000	0.667	0.590	0.051	0.012	85g 红薯
0.500	0.246	0.565	0.074	0.011	85~100g/ 份
0.500	0.470	0.497	0.062	0.012	100g 土豆
0.500	0.589	0.498	0.060	0.011	100g 土豆
0.500	0.702	0.499	0.060	0.012	100g 土豆
1.000	0.474	0.387	0.066	0.013	100g 菠菜
0.300	0.577	0.388	0.062	0.012	100g 菠菜
0.500	0.667	0.390	0.099	0.010	100g 菠菜（熟）
1.000	0.273	0.323	0.029	0.012	蔬菜
0.500	0.263	0.309	0.051	0.012	100g/份
0.500	0.472	0.282	0.062	0.012	100g油菜
0.500	0.589	0.283	0.062	0.010	100g 油菜
0.500	0.702	0.283	0.062	0.012	100g 油菜
0.500	0.464	0.267	0.078	0.013	2棵（手卡）
0.300	0.571	0.269	0.103	0.010	5棵（手中指 ）
0.500	0.715	0.269	0.037	0.012	（熟）
0.300	0.462	0.168	0.064	0.012	100g 芹菜
0.500	0.575	0.169	0.064	0.013	100g 芹菜
0.300	0.700	0.170	0.062	0.012	100g 芹菜
1.000	0.932	0.052	0.031	0.012	339
